unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
208,"Your task is to use chemistry to create green-blue paint. When you are part-way done, focus on the intermediate (secondary color) paint you created.  When you are completely done, focus on the green paint.","tin cup, wood cup, paint",move,ACQUIRE,Agent attempted to move empty tin cups instead of the wood cups containing paint.,Ensure to select the correct container (wood cup) that holds the desired paint.,VALID_SAME_TRIAL,scienceworld_chemistry-mix-paint-tertiary-color_var_2,4,68-69,scienceworld_chemistry-mix-paint-tertiary-color_var_2,4,72-73
209,"Your task is to use chemistry to create green-blue paint. When you are part-way done, focus on the intermediate (secondary color) paint you created.  When you are completely done, focus on the green paint.","tin cup, paint",take,ACQUIRE,Agent repeatedly failed to take tin cup with paint using specific phrasing.,"Use general object names like 'tin cup containing blue paint' for 'take' actions, not descriptive phrases.",VALID_SAME_TRIAL,scienceworld_chemistry-mix-paint-tertiary-color_var_2,5,18-19,scienceworld_chemistry-mix-paint-tertiary-color_var_2,5,20-21
210,"Your task is to use chemistry to create green-blue paint. When you are part-way done, focus on the intermediate (secondary color) paint you created.  When you are completely done, focus on the green paint.","tin cup, paint",take,ACQUIRE,Agent repeatedly failed to take tin cup with paint using specific phrasing.,"Use general object names like 'tin cup containing yellow paint' for 'move' actions, not descriptive phrases.",VALID_SAME_TRIAL,scienceworld_chemistry-mix-paint-tertiary-color_var_2,6,14-15,scienceworld_chemistry-mix-paint-tertiary-color_var_2,6,16-17
211,"Your task is to use chemistry to create green-blue paint. When you are part-way done, focus on the intermediate (secondary color) paint you created.  When you are completely done, focus on the green paint.","tin cup, ceramic cup",take,ACQUIRE,Agent failed to take tin cup/ceramic cup from cupboard using specific phrasing.,"Use general object names like 'tin cup' or 'ceramic cup' for 'take' actions, not descriptive phrases.",VALID_SAME_TRIAL,scienceworld_chemistry-mix-paint-tertiary-color_var_2,7,18-25,scienceworld_chemistry-mix-paint-tertiary-color_var_2,7,26-31
212,"Your task is to use chemistry to create green-blue paint. When you are part-way done, focus on the intermediate (secondary color) paint you created.  When you are completely done, focus on the green paint.","tin cup, paint",take,ACQUIRE,Agent repeatedly failed to take tin cup with paint using specific phrasing.,"Use general object names like 'tin cup containing blue paint' for 'take' actions, not descriptive phrases.",VALID_SAME_TRIAL,scienceworld_chemistry-mix-paint-tertiary-color_var_2,7,38-41,scienceworld_chemistry-mix-paint-tertiary-color_var_2,7,42-43
213,"Your task is to find a(n) animal. First, focus on the thing. Then, move it to the green box in the kitchen.","animal, green box","focus on, move",ACQUIRE,Agent repeatedly searches rooms for an animal without finding one.,"The 'animal' is not a literal animal but a movable object that can be interpreted as one, such as an orange.",VALID_NEXT_TRIAL,scienceworld_find-animal_var_1,1,0-100,scienceworld_find-animal_var_1,7,70-75
214,"Your task is to find a(n) animal. First, focus on the thing. Then, move it to the green box in the kitchen.",bee,"focus on, take, look at",ACQUIRE,"Agent attempts to focus on, take, or look at bees directly, but these actions are not supported.",Not all visible objects are interactable. Check available actions for specific objects before attempting interaction.,VALID_NEXT_TRIAL,scienceworld_find-animal_var_1,2,40-45,scienceworld_find-animal_var_1,3,20-25
215,"Your task is to find a(n) animal. First, focus on the thing. Then, move it to the green box in the kitchen.",painting,focus on,ACQUIRE,"Agent attempts to focus on a painting as the 'animal', but it is not the correct object.","The 'animal' is a movable object, not a static depiction like a painting.",VALID_NEXT_TRIAL,scienceworld_find-animal_var_1,3,25-27,scienceworld_find-animal_var_1,7,70-75
216,"Your task is to find a(n) animal. First, focus on the thing. Then, move it to the green box in the kitchen.",orange,focus on,ACQUIRE,"Agent focuses on the orange in inventory, but the task requires moving it to the green box.","After focusing on the correct object, the next step is to move it to the target container.",VALID_NEXT_TRIAL,scienceworld_find-animal_var_1,5,7-8,scienceworld_find-animal_var_1,7,70-75
217,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the green box in the kitchen.",living thing,focus on,ACQUIRE,Attempted to 'focus on' an object that was not directly focusable.,Identify valid 'focus on' actions from the available actions list.,VALID_SAME_TRIAL,scienceworld_find-living-thing_var_1,1,21-21,scienceworld_find-living-thing_var_1,1,23-23
218,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the green box in the kitchen.","living thing, green box",move,PROCEDURE,Attempted to move an object not in inventory to a target container.,Take the object into inventory before attempting to move it to a new location.,VALID_SAME_TRIAL,scienceworld_find-living-thing_var_1,1,29-29,scienceworld_find-living-thing_var_1,1,35-35
219,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the blue box in the kitchen.","living thing, container",take,ACQUIRE,Attempted to take an item from a container using an invalid syntax.,"Use 'take [item]' directly for items accessible in the current room, not 'take [item] from [container]'.",VALID_SAME_TRIAL,scienceworld_find-living-thing_var_2,1,5-5,scienceworld_find-living-thing_var_2,1,8-8
220,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the blue box in the kitchen.",living thing,focus,PROCEDURE,"Attempted to focus on an object that was already in inventory, leading to a score penalty.","Focus on a *new* living thing found in the environment, not one already in inventory.",VALID_NEXT_TRIAL,scienceworld_find-living-thing_var_2,1,11-11,scienceworld_find-living-thing_var_2,3,2-2
221,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the blue box in the kitchen.",living thing,focus,PROCEDURE,"Attempted to focus on an object already in inventory, leading to a score penalty.","Focus on a *new* living thing found in the environment, not one already in inventory.",VALID_NEXT_TRIAL,scienceworld_find-living-thing_var_2,2,2-2,scienceworld_find-living-thing_var_2,3,2-2
222,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the blue box in the kitchen.","living thing, blue box",put,ANSWER,"Attempted to put an item into the blue box without first focusing on it, resulting in no task completion.",Ensure the 'focus on' action is performed on the target object before attempting to move it to the blue box.,VALID_SAME_TRIAL,scienceworld_find-living-thing_var_2,6,0-0,scienceworld_find-living-thing_var_2,6,5-5
223,"Your task is to find a(n) living thing. First, focus on the thing. Then, move it to the blue box in the kitchen.","orange, blue box",put,ANSWER,Failed to correctly select the ambiguous action option to move an item from inventory.,"When prompted with ambiguous actions, correctly input the numerical option corresponding to the desired action.",CANDIDATE,scienceworld_find-living-thing_var_2,7,6-15,scienceworld_find-living-thing_var_2,7,16-16
224,"Your task is to find a(n) non-living thing. First, focus on the thing. Then, move it to the green box in the kitchen.","orange, green box",move,PROCEDURE,Agent repeatedly fails to input the correct number for ambiguous requests.,"When prompted with an ambiguous request, input only the number corresponding to the desired action.",VALID_NEXT_TRIAL,scienceworld_find-non-living-thing_var_1,1,10-48,scienceworld_find-non-living-thing_var_1,6,22-23
225,"Your task is to find a(n) non-living thing. First, focus on the thing. Then, move it to the green box in the kitchen.","cup, green box",move,PROCEDURE,Agent attempts to move an object from a different room directly to the target.,"To move an object from another room, first go to that room, pick up the object, then go to the target room and move it.",VALID_SAME_TRIAL,scienceworld_find-non-living-thing_var_1,6,18-19,scienceworld_find-non-living-thing_var_1,6,20-23
226,"Your task is to find a(n) plant. First, focus on the thing. Then, move it to the green box in the kitchen.","plant, container",move,ACQUIRE,Attempted to move plant to green box before taking it into inventory.,Always take an object into inventory before attempting to move it to another location.,VALID_SAME_TRIAL,scienceworld_find-plant_var_1,1,20-20,scienceworld_find-plant_var_1,1,25-25
227,"Your task is to find a(n) plant. First, focus on the thing. Then, move it to the green box in the kitchen.",plant,take,ACQUIRE,"Attempted to take 'pea plant' directly, but the correct object name was 'living thing'.","When taking an object, use the specific descriptor provided in the observation (e.g., 'living thing in flower pot 7').",VALID_SAME_TRIAL,scienceworld_find-plant_var_1,1,23-23,scienceworld_find-plant_var_1,1,25-25
228,"Your task is to find a(n) plant. First, focus on the thing. Then, move it to the blue box in the kitchen.","plant, potato",focus,SEARCH,Agent incorrectly identifies a potato as a plant.,Distinguish between vegetables/fruits and actual plants. Search for objects explicitly described as 'plant' or in a 'greenhouse'.,VALID_NEXT_TRIAL,scienceworld_find-plant_var_2,1,30-31,scienceworld_find-plant_var_2,2,30-31
229,"Your task is to find a(n) plant. First, focus on the thing. Then, move it to the blue box in the kitchen.","plant, flower pot",take,ACQUIRE,Agent attempts to take the plant directly instead of its container.,"When a plant is in a container, take the container to move the plant.",VALID_SAME_TRIAL,scienceworld_find-plant_var_2,2,33-34,scienceworld_find-plant_var_2,2,35-36
230,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,"Agent attempts to 'take' a container directly, which is not a valid action.",Use the 'move [object] to inventory' action to pick up objects.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,1,21-21,scienceworld_freeze_var_1,1,33-33
231,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water","fill, pour",ACQUIRE,Agent attempts to 'fill' or 'pour' water into a container while it's in inventory.,Place the container in the sink before attempting to fill it with water.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,1,35-45,scienceworld_freeze_var_1,1,47-47
232,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",substance,focus,PROCEDURE,Agent attempts to focus on the container instead of the substance to trigger state change.,"Focus on the specific substance (e.g., 'water') to trigger state changes, not the container.",VALID_NEXT_TRIAL,scienceworld_freeze_var_1,1,51-51,scienceworld_freeze_var_1,2,31-31
233,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,Agent attempts to 'take' a container using an incorrect or incomplete object name.,Use the full object name as it appears in the observation for 'move' actions.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,2,11-11,scienceworld_freeze_var_1,2,15-15
234,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,"Agent repeatedly attempts to 'take' a container directly, which is not a valid action.",Use the 'move [object] to inventory' action to pick up objects.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,3,11-11,scienceworld_freeze_var_1,3,31-31
235,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water",fill,ACQUIRE,Agent attempts to 'fill' a container with water while it's in inventory.,Place the container in the sink before attempting to fill it with water.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,3,35-35,scienceworld_freeze_var_1,3,39-39
236,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,"Agent repeatedly attempts to 'take' a container directly, which is not a valid action.",Use the 'move [object] to inventory' action to pick up objects.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,4,11-11,scienceworld_freeze_var_1,4,13-13
237,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,"Agent repeatedly attempts to 'take' a container directly, which is not a valid action.",Use the 'move [object] to inventory' action to pick up objects.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,5,9-9,scienceworld_freeze_var_1,5,21-21
238,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water","fill, pour",ACQUIRE,Agent attempts to 'fill' or 'pour' water into a container while it's in inventory.,Place the container in the sink before attempting to fill it with water.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,5,25-31,scienceworld_freeze_var_1,5,33-33
239,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,"Agent repeatedly attempts to 'take' a container directly, which is not a valid action.",Use the 'move [object] to inventory' action to pick up objects.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,6,11-11,scienceworld_freeze_var_1,6,31-31
240,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water","fill, pour",ACQUIRE,Agent attempts to 'fill' or 'pour' water into a container while it's in inventory.,Place the container in the sink before attempting to fill it with water.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,6,21-21,scienceworld_freeze_var_1,6,37-37
241,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,"take, move",ACQUIRE,"Agent repeatedly attempts to 'take' a container directly, which is not a valid action.",Use the 'move [object] to inventory' action to pick up objects.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,7,11-11,scienceworld_freeze_var_1,7,39-39
242,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","container, water","fill, pour",ACQUIRE,Agent attempts to 'fill' or 'pour' water into a container while it's in inventory.,Place the container in the sink before attempting to fill it with water.,VALID_SAME_TRIAL,scienceworld_freeze_var_1,7,41-47,scienceworld_freeze_var_1,7,49-49
243,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.","substance, container","pour, fill",ACQUIRE,Agent repeatedly tried invalid 'pour' and 'fill' actions to get water into a cup.,"To fill a cup with water from a fixed source like a toilet, move the cup to the source, then use a generic 'pour water into glass cup' action.",VALID_SAME_TRIAL,scienceworld_freeze_var_2,1,19-31,scienceworld_freeze_var_2,1,32-35
244,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",substance,focus,PROCEDURE,Agent attempted to freeze water without first focusing on the substance as instructed.,"Always follow the task instructions, including prerequisite 'focus' actions on the target substance.",VALID_SAME_TRIAL,scienceworld_freeze_var_2,1,45-46,scienceworld_freeze_var_2,1,47-48
245,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,"Agent used an overly specific 'take' action (e.g., 'take glass cup from table') instead of a general 'take glass cup'.",Use general 'take [object]' actions unless an object is ambiguous or requires specifying location.,VALID_SAME_TRIAL,scienceworld_freeze_var_2,4,6-8,scienceworld_freeze_var_2,4,9-10
246,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,move,ACQUIRE,"Agent used an overly specific 'take' action (e.g., 'take cup containing water from toilet') instead of a general 'move' action.",Use 'move [object] to inventory' to pick up an object after it has been placed in a location.,VALID_SAME_TRIAL,scienceworld_freeze_var_2,4,40-41,scienceworld_freeze_var_2,4,42-43
247,"Your task is to freeze water. First, focus on the substance. Then, take actions that will cause it to change its state of matter.",container,take,ACQUIRE,"Agent used an overly specific 'take' action (e.g., 'take glass cup from bathroom') instead of a general 'take cup'.",Use general 'take [object]' actions unless an object is ambiguous or requires specifying location.,VALID_SAME_TRIAL,scienceworld_freeze_var_2,6,60-61,scienceworld_freeze_var_2,6,62-63
248,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","apple seed, ceramic cup, seed jar","take, look in",ACQUIRE,Agent repeatedly tries to take apple seed with incorrect phrasing.,"To take an item from a container, first use 'look in [container]' to get the exact item name, then use 'take [item]'.",VALID_NEXT_TRIAL,scienceworld_grow-fruit_var_1,1,10-48,scienceworld_grow-fruit_var_1,5,20-21
249,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","apple seed, seed jar","take, open",ACQUIRE,Agent attempts to open a seed jar that is not openable.,Do not attempt to open containers explicitly stated as 'not openable'.,VALID_SAME_TRIAL,scienceworld_grow-fruit_var_1,2,18-19,scienceworld_grow-fruit_var_1,2,18-19
250,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.",apple seed,take,ACQUIRE,Agent fails to respond correctly to ambiguous request for taking an item.,"When prompted with an ambiguous request, enter the corresponding number as the next action.",VALID_NEXT_TRIAL,scienceworld_grow-fruit_var_1,2,24-48,scienceworld_grow-fruit_var_1,5,38-39
251,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","apple seed, ground",plant,PROCEDURE,Agent attempts to plant a seed directly in the ground without a pot.,Seeds cannot be planted directly in the ground; they require a flower pot.,VALID_SAME_TRIAL,scienceworld_grow-fruit_var_1,5,34-35,scienceworld_grow-fruit_var_1,5,36-37
252,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","apple seed, flower pot",plant,PROCEDURE,Agent attempts to plant a seed using the 'plant' verb instead of 'put'.,Use the 'put [item] in [container]' action to place seeds into a flower pot.,VALID_SAME_TRIAL,scienceworld_grow-fruit_var_1,5,40-41,scienceworld_grow-fruit_var_1,5,42-43
253,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","apple seed, seed jar",take,ACQUIRE,Agent repeatedly tries to take 'apple seed from seed jar' with incorrect phrasing.,"When taking an item from a container, use the exact phrasing from the environment's valid actions or object descriptions.",VALID_NEXT_TRIAL,scienceworld_grow-fruit_var_2,1,2-48,scienceworld_grow-fruit_var_2,3,40-41
254,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.",apple seed,take,ACQUIRE,Agent fails to correctly respond to ambiguous request for 'take apple seed'.,"When prompted with an ambiguous request, type only the number of the desired action and press enter.",VALID_NEXT_TRIAL,scienceworld_grow-fruit_var_2,2,6-48,scienceworld_grow-fruit_var_2,3,40-41
255,"Your task is to grow a apple. This will require growing several plants, and them being crosspollinated to produce fruit.  Seeds can be found in the kitchen. To complete the task, focus on the grown apple.","apple seed, glass cup",put,PROCEDURE,Agent fails to correctly respond to ambiguous request for 'put apple seed in glass cup'.,"When prompted with an ambiguous request, type only the number of the desired action and press enter.",VALID_SAME_TRIAL,scienceworld_grow-fruit_var_2,3,44-48,scienceworld_grow-fruit_var_2,3,44-45
256,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","apple seed, seed jar",focus on,ACQUIRE,Failed to correctly select an ambiguous object from a numbered list.,"When prompted with an ambiguous request and a numbered list of options, input only the number of the desired option as the action.",VALID_NEXT_TRIAL,scienceworld_grow-plant_var_1,1,6-48,scienceworld_grow-plant_var_1,2,4-5
257,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",apple seed,focus on,ACQUIRE,Failed to correctly select an ambiguous object by typing the number after the prompt.,"When prompted with ambiguous options, type the corresponding number as the next action to select the object.",VALID_NEXT_TRIAL,scienceworld_grow-plant_var_2,1,5-35,scienceworld_grow-plant_var_2,2,1-2
258,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",apple seed,take,ACQUIRE,Attempted to 'take' an object directly from a container without using 'pick up'.,Use the 'pick up' action for objects that need to be moved into inventory from a container.,VALID_NEXT_TRIAL,scienceworld_grow-plant_var_2,1,3-4,scienceworld_grow-plant_var_2,2,21-22
259,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","apple seed, glass cup",put,PROCEDURE,Attempted to 'put' an object into a container without specifying the source.,"When moving an object from inventory to a container, specify both the object and the destination container.",VALID_SAME_TRIAL,scienceworld_grow-plant_var_2,2,25-26,scienceworld_grow-plant_var_2,2,27-28
260,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","glass cup, water, sink",fill,PROCEDURE,Used incorrect verb 'fill' to add water to a container from a source.,Use the 'pour' action to transfer liquid from a source into a container.,VALID_SAME_TRIAL,scienceworld_grow-plant_var_2,2,33-34,scienceworld_grow-plant_var_2,2,35-36
261,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.",glass cup,take,PROCEDURE,Attempted to 'take' an object from a container without specifying the object.,Use the 'take' action with only the object name to move it from its current location to inventory.,VALID_SAME_TRIAL,scienceworld_grow-plant_var_2,2,39-40,scienceworld_grow-plant_var_2,2,41-42
262,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","stove, oven, thermometer","activate, look at",PROCEDURE,"Activated heat sources (stove, oven) but failed to increase room temperature for plant growth.",Activating the stove or oven does not directly affect room temperature for plant growth. Consider alternative environmental factors.,CANDIDATE,scienceworld_grow-plant_var_2,2,47-54,scienceworld_grow-plant_var_2,2,55-56
263,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","stopwatch, apple seed","activate, look at",PROCEDURE,"Activated stopwatch but plant did not grow, indicating it's not a growth timer.",The stopwatch does not directly influence plant growth. Focus on environmental factors like light and temperature.,CANDIDATE,scienceworld_grow-plant_var_2,2,57-60,scienceworld_grow-plant_var_2,2,61-62
264,"Your task is to grow a apple plant from seed. Seeds can be found in the kitchen. First, focus on a seed. Then, make changes to the environment that grow the plant until it reaches the reproduction life stage.","glass cup, outside",move,PROCEDURE,"Moved plant outside for light, but failed to check its state from the new location.","After moving an object to a new location, navigate to that location before attempting to interact with or observe the object.",VALID_SAME_TRIAL,scienceworld_grow-plant_var_2,2,63-66,scienceworld_grow-plant_var_2,2,67-70
265,"Your task is to focus on the 3 life stages of the wolf, starting from earliest to latest.","room, object","look around, go to, look at",SEARCH,Agent repeatedly searches rooms and objects that do not contain relevant information.,"Systematically explore all rooms and objects, prioritizing those likely to contain information.",CANDIDATE,scienceworld_identify-life-stages-1_var_1,1,2-100,scienceworld_identify-life-stages-1_var_1,1,2-100
266,"Your task is to focus on the 3 life stages of the wolf, starting from earliest to latest.",action,say,ANSWER,"Agent attempts to use 'say' action to provide the answer, which is not a valid action.",Verify valid actions before attempting to input answers; 'say' is not a general answer mechanism.,CANDIDATE,scienceworld_identify-life-stages-1_var_1,3,1-2,scienceworld_identify-life-stages-1_var_1,3,1-2
267,"Your task is to focus on the 3 life stages of the wolf, starting from earliest to latest.","painting, agent, room",focus on,ANSWER,Agent attempts to 'focus on' irrelevant objects or abstract concepts to answer the task.,The 'focus on' action is specific to certain objects and does not apply to abstract concepts or general objects for answering.,CANDIDATE,scienceworld_identify-life-stages-1_var_1,2,32-34,scienceworld_identify-life-stages-1_var_1,2,32-34
268,"Your task is to focus on the 3 life stages of the wolf, starting from earliest to latest.",paint,look at,ANSWER,Agent attempts to use a symbolic sequence of 'look at' actions on paints to represent life stages.,Avoid symbolic interpretations of actions; tasks require direct interaction with relevant objects or explicit information.,CANDIDATE,scienceworld_identify-life-stages-1_var_1,5,1-6,scienceworld_identify-life-stages-1_var_1,5,1-6
269,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",room,go to,SEARCH,Agent attempts to go to a room directly from a non-adjacent room.,Always return to the hallway before attempting to go to a new room.,VALID_SAME_TRIAL,scienceworld_identify-life-stages-1_var_2,1,33-33,scienceworld_identify-life-stages-1_var_2,1,37-37
270,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",object,look at,SEARCH,Agent attempts to look at an object that is not directly addressable.,"When an object is on another object, use 'look at [object] on [container]' or 'look at [container]'.",VALID_SAME_TRIAL,scienceworld_identify-life-stages-1_var_2,1,27-27,scienceworld_identify-life-stages-1_var_2,1,31-31
271,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",task,focus on,ANSWER,Agent attempts to answer a knowledge-based question by directly stating the answer.,Directly stating the answer is not a valid action; look for interactive objects or specific 'focus on' actions.,VALID_NEXT_TRIAL,scienceworld_identify-life-stages-1_var_2,3,3-3,scienceworld_identify-life-stages-1_var_2,5,47-47
272,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",painting,focus on,ANSWER,Agent attempts to 'focus on' an irrelevant object to answer a knowledge-based question.,"The 'focus on' action is specific to task-relevant objects, not generic objects.",VALID_NEXT_TRIAL,scienceworld_identify-life-stages-1_var_2,3,6-6,scienceworld_identify-life-stages-1_var_2,5,47-47
273,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",room,look at,SEARCH,Agent repeatedly searches irrelevant rooms for task information.,"If initial room searches are unproductive, expand search to all available rooms, including 'outside'.",VALID_NEXT_TRIAL,scienceworld_identify-life-stages-1_var_2,1,3-48,scienceworld_identify-life-stages-1_var_2,5,47-47
274,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",crocodile,look at,SEARCH,Agent misinterprets 'crocodile' as the adult stage when it refers to the egg.,"Verify object descriptions carefully; 'crocodile' can refer to the egg, not necessarily the adult.",CANDIDATE,scienceworld_identify-life-stages-1_var_2,6,7-7,scienceworld_identify-life-stages-1_var_2,7,47-47
275,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",shovel,look at,SEARCH,Agent fails to recognize that looking at a seemingly irrelevant object can reveal new objects.,"Interact with all objects, even seemingly irrelevant ones, as they might reveal hidden items or change the environment.",CANDIDATE,scienceworld_identify-life-stages-1_var_2,6,45-45,scienceworld_identify-life-stages-1_var_2,7,47-47
276,"Your task is to focus on the 4 life stages of the crocodile, starting from earliest to latest.",life stages,look at,ANSWER,Agent repeatedly 'looks at' identified life stages without completing the 'focus on' task.,"If 'look at' doesn't complete 'focus on', consider if the task requires a different action or a specific sequence of actions.",CANDIDATE,scienceworld_identify-life-stages-1_var_2,6,47-47,scienceworld_identify-life-stages-1_var_2,7,47-47
277,"Your task is to focus on the life stages of the apricot plant, starting from earliest to latest. The plants are located outside.","apricot plant, flower pot",focus,PROCEDURE,Agent incorrectly focuses on 'flower pot containing apricot seed and soil and water' as the second life stage.,"The second life stage is 'apricot tree in self watering flower pot 2', not the generic flower pot.",VALID_NEXT_TRIAL,scienceworld_identify-life-stages-2_var_1,1,10-11,scienceworld_identify-life-stages-2_var_1,2,6-7
278,"Your task is to focus on the life stages of the apricot plant, starting from earliest to latest. The plants are located outside.","apricot plant, flower pot",focus,PROCEDURE,Agent incorrectly focuses on 'flower pot containing apricot seed and soil and water' as the second life stage.,"The second life stage is 'apricot tree in self watering flower pot 2', not the generic flower pot.",VALID_NEXT_TRIAL,scienceworld_identify-life-stages-2_var_1,3,9-10,scienceworld_identify-life-stages-2_var_1,4,9-10
279,"Your task is to focus on the life stages of the apricot plant, starting from earliest to latest. The plants are located outside.","apricot plant, flower pot",focus,PROCEDURE,Agent incorrectly focuses on 'self watering flower pot 5' as the third life stage.,"The third life stage is 'apricot tree in self watering flower pot 8', not 'self watering flower pot 5'.",VALID_NEXT_TRIAL,scienceworld_identify-life-stages-2_var_1,5,7-8,scienceworld_identify-life-stages-2_var_1,6,7-8
280,"Your task is to focus on the life stages of the apricot plant, starting from earliest to latest. The plants are located outside.","apricot plant, flower pot",focus,PROCEDURE,Agent incorrectly focuses on 'flower pot containing apricot seed and soil and water' as the second life stage.,"The second life stage is 'apricot tree in self watering flower pot 2', not the generic flower pot.",VALID_NEXT_TRIAL,scienceworld_identify-life-stages-2_var_1,7,6-7,scienceworld_identify-life-stages-2_var_1,2,6-7
281,"Your task is to focus on the life stages of the avocado plant, starting from earliest to latest. The plants are located outside.","avocado seed, avocado tree, self watering flower pot",focus on,ANSWER,Attempted to focus on a descriptive stage name instead of the exact object name.,"Use the exact object name from the observation for the 'focus on' action, e.g., 'avocado tree in self watering flower pot 8'.",VALID_SAME_TRIAL,scienceworld_identify-life-stages-2_var_2,3,19-19,scienceworld_identify-life-stages-2_var_2,3,21-21
