unique_id,task_desc,obj_type,verbs,goal_phase,issue_text,learning_text,valid_level,issue_task_id,issue_trial_num,issue_step_range,evidence_task_id,evidence_trial_num,evidence_step_range
180,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,"dogs table, owners table, treatments table, cost_of_treatment column, owner_id column, name column","SELECT, JOIN, GROUP BY, HAVING, SUM",REFINE,Incorrect GROUP BY clause for selecting dog names when aggregating by owner.,"Use a subquery to first aggregate treatment costs by owner, then join back to dogs to select names.",VALID_SAME_TRIAL,sql_413,1,20-20,sql_413,1,26-26
181,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,SQL syntax,WITH,REFINE,Attempted to use CTE syntax incorrectly by not providing a full query.,"Ensure complete SQL statements are provided, especially when using advanced features like CTEs.",VALID_SAME_TRIAL,sql_413,1,24-24,sql_413,1,26-26
182,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,"dogs table, treatments table, owner_id column, dog_id column, cost_of_treatment column","SELECT, JOIN, GROUP BY, HAVING, SUM",REFINE,Incorrect GROUP BY clause for selecting dog names when aggregating by owner.,"When grouping by owner_id to sum costs, include dog_id and name in GROUP BY to select dog names.",VALID_SAME_TRIAL,sql_413,2,16-16,sql_413,2,19-19
183,What are the names of the dogs for which the owner has not spend more than 1000 for treatment ?,"dogs table, treatments table, owner_id column, dog_id column, cost_of_treatment column","SELECT, JOIN, GROUP BY, HAVING, SUM",REFINE,Incorrect grouping by dog_id instead of owner_id for total treatment cost.,"To filter by owner's total spending, group by owner_id, not dog_id, when summing treatment costs.",VALID_NEXT_TRIAL,sql_413,4,16-16,sql_413,1,26-26
184,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.",SQL query,SELECT,QUERY,"Attempted to execute an incomplete SELECT statement, resulting in a syntax error.","Construct the full SQL query before execution, including SELECT, FROM, JOIN, GROUP BY, and HAVING clauses.",VALID_NEXT_TRIAL,sql_417,1,16-17,sql_417,3,2-2
185,"Who are enrolled in 2 degree programs in one semester? List the first name, middle name and last name and the id.",SQL query,"SELECT, JOIN, GROUP BY, HAVING, COUNT",QUERY,Initial query plan did not fully specify the aggregation and filtering logic for distinct degree programs.,Use COUNT(DISTINCT column) in the HAVING clause to filter groups based on the count of unique values.,VALID_NEXT_TRIAL,sql_417,1,14-15,sql_417,3,2-2
186,What is the code of the country with the most players?,players table,"SELECT, COUNT, GROUP BY, ORDER BY, LIMIT",QUERY,Query returned empty result set due to empty table.,Always verify if a table contains data using COUNT(*) before complex queries.,VALID_SAME_TRIAL,sql_418,1,9-9,sql_418,1,11-11
187,What is the code of the country with the most players?,submission format,submit,VERIFY,Incorrect submission format for textual answer.,"The 'submit' command should be on its own line, without additional text.",VALID_NEXT_TRIAL,sql_418,2,15-15,sql_418,3,6-6
188,"What are the names of high schoolers who have likes, and how many likes does each have?","highschooler table, likes table","SELECT, JOIN, GROUP BY, COUNT",QUERY,SQL syntax error: Unknown table alias 'T1' in SELECT clause without FROM/JOIN.,Always specify tables and their aliases in the FROM/JOIN clauses before using them in SELECT.,VALID_SAME_TRIAL,sql_421,1,14-15,sql_421,1,18-19
189,"What are the names of high schoolers who have likes, and how many likes does each have?","highschooler table, likes table, ID column, name column","SELECT, JOIN, GROUP BY, COUNT",REFINE,Incorrect GROUP BY clause leading to incorrect aggregation results.,"When grouping by name, ensure the GROUP BY clause only includes the name column to avoid splitting groups by ID.",VALID_NEXT_TRIAL,sql_421,1,18-19,sql_421,4,12-13
190,"What are the names of high schoolers who have likes, and how many likes does each have?","likes table, student_id column, liked_id column",COUNT,QUERY,Ambiguity in counting: COUNT(T2.student_id) vs COUNT(T2.liked_id) for 'number of likes'.,"Count `liked_id` to accurately represent the number of likes received by a student, not `student_id`.",VALID_NEXT_TRIAL,sql_421,1,18-19,sql_421,2,14-15
191,"What are the full names of all players, sorted by birth date?","players table, first_name, last_name, birth_date columns","SELECT, CONCAT, ORDER BY",QUERY,Used incorrect string concatenation operator '||' for MySQL.,Use the CONCAT() function for string concatenation in MySQL.,VALID_SAME_TRIAL,sql_428,1,10-11,sql_428,1,14-15
192,"What are the full names of all players, sorted by birth date?",players table,"SELECT, COUNT",REFINE,Assumed table was not empty despite empty result sets.,Verify table content with SELECT COUNT(*) when queries return empty results unexpectedly.,VALID_NEXT_TRIAL,sql_428,1,6-7,sql_428,2,10-11
193,"What are the full names of all players, sorted by birth date?",SQL syntax,SELECT,QUERY,Incomplete SELECT statement leading to syntax errors.,Ensure SELECT statements are fully constructed before execution to avoid syntax errors.,VALID_SAME_TRIAL,sql_428,7,6-7,sql_428,7,26-27
194,"Return the different document ids along with the number of paragraphs corresponding to each, ordered by id.","documents table, paragraphs table, Document_ID column, Paragraph_ID column","SELECT, COUNT, JOIN, GROUP BY, ORDER BY",QUERY,Incorrect column name 'Doc_ID' used in SELECT and JOIN clauses.,Always inspect schema using SHOW COLUMNS FROM <table_name> to verify correct column names before querying.,VALID_SAME_TRIAL,sql_433,1,2-3,sql_433,1,6-13
195,Give the average life expectancy for countries in Africa which are republics?,"country table, GovernmentForm column","SELECT, AVG, WHERE, LIKE",REFINE,Incorrectly using LIKE '%Republic%' instead of exact match for GovernmentForm.,"Use exact string matching with '=' when the column value is known to be precise, instead of LIKE for filtering.",VALID_NEXT_TRIAL,sql_435,1,6-6,sql_435,2,6-6
196,List the first and last name of all players in the order of birth date.,players table,"SELECT, ORDER BY",QUERY,"Attempted to query an empty table, resulting in an empty set.","Verify table contents with COUNT(*) before attempting to retrieve data, especially when an empty result is unexpected.",VALID_SAME_TRIAL,sql_436,1,6-6,sql_436,1,8-8
197,List the first and last name of all players in the order of birth date.,players table,"SELECT, COUNT",VERIFY,Incorrectly submitted a count of 0 instead of an empty result set for an empty table.,"When a query for data on an empty table yields an empty result, submit an empty result set, not a count of zero.",VALID_NEXT_TRIAL,sql_436,1,14-14,sql_436,5,10-10
198,How many degrees does the engineering department have?,"departments table, department_name column","WHERE clause, string comparison",REFINE,Incorrect department name used in WHERE clause ('engineering' instead of 'engineer').,Always verify exact string values in the database using SELECT before filtering.,VALID_SAME_TRIAL,sql_437,1,16-16,sql_437,1,19-19
199,Find the number of left handed winners who participated in the WTA Championships.,"matches table, tourney_name column","SELECT, WHERE",QUERY,Incorrect assumption about the existence of 'WTA Championships' in tourney_name.,Verify column values using LIKE and DISTINCT before filtering directly.,VALID_SAME_TRIAL,sql_444,1,12-12,sql_444,1,14-14
200,Find the number of left handed winners who participated in the WTA Championships.,matches table,"SELECT, COUNT",EXPLORE,Assuming data exists in a table without prior verification.,Always check if a table contains data using COUNT(*) before querying its contents.,VALID_SAME_TRIAL,sql_444,1,14-14,sql_444,1,20-20
201,Which dogs have not cost their owner more than 1000 for treatment ? List the dog names .,"charges table, treatments table, treatment_id column, charge_amount column, cost_of_treatment column","JOIN, SUM",QUERY,Incorrectly joining `charges` table using `treatment_id` which does not exist.,Explore schema to identify correct columns for joins and aggregation. Use `cost_of_treatment` from `treatments` table directly.,VALID_SAME_TRIAL,sql_447,4,6-6,sql_447,4,16-16
202,Give the country codes for countries in which people speak langauges that are not English.,"countrylanguage table, CountryCode column",SELECT,REFINE,Query returned duplicate country codes.,Use the DISTINCT keyword to retrieve unique values from a column.,VALID_SAME_TRIAL,sql_452,1,6-7,sql_452,1,9-10
203,Find the number of matches happened in each year.,"matches table, year column, tourney_date column","SELECT, COUNT, GROUP BY",QUERY,"Incorrectly assumed `year` column in `matches` table contained data, leading to empty result.",Always verify table content with `COUNT(*)` before querying for specific data.,VALID_SAME_TRIAL,sql_463,1,6-6,sql_463,1,12-12
204,Find the number of matches happened in each year.,tourney_date column,STRFTIME,QUERY,Used `STRFTIME` function which is not supported in MySQL.,Use `YEAR()` function to extract the year from a date column in MySQL.,VALID_SAME_TRIAL,sql_463,1,8-8,sql_463,1,10-10
205,Find the number of matches happened in each year.,"matches table, qualifying_matches table","SELECT, COUNT",EXPLORE,Failed to identify that both `matches` and `qualifying_matches` tables were empty.,Thoroughly check all relevant tables for data using `COUNT(*)` before attempting complex queries.,VALID_NEXT_TRIAL,sql_463,1,6-6,sql_463,3,2-8
206,Find the number of matches happened in each year.,N/A,submit,VERIFY,"Attempted to submit a textual answer directly, causing SQL syntax errors.","When no data is available, submit a valid SQL query that returns an empty result set.",VALID_SAME_TRIAL,sql_463,3,10-10,sql_463,3,30-30
207,Find the number of matches happened in each year.,"matches table, match_date column","SELECT, YEAR, COUNT, GROUP BY",QUERY,Referenced non-existent column `match_date` in `matches` table.,Always verify column names using `SHOW COLUMNS FROM <table>` before including them in queries.,VALID_SAME_TRIAL,sql_463,3,26-26,sql_463,3,28-28
208,What is the semester which most student registered in? Show both the name and the id.,"semesters table, student_enrolment table","SELECT, FROM, JOIN, GROUP BY, ORDER BY, COUNT, LIMIT",QUERY,SQL syntax error: Unknown table alias 'T1' in SELECT clause before FROM.,Ensure all table aliases are defined in the FROM/JOIN clauses before being used in SELECT.,VALID_SAME_TRIAL,sql_464,1,15-15,sql_464,1,19-19
209,Which owner has paid the largest amount of money in total for their dogs? Show the owner id and zip code.,"charges table, treatments table, dog_id column",JOIN,QUERY,Incorrectly assumed 'charges' table contains 'dog_id' for joining.,Explore schema (SHOW COLUMNS) to identify correct linking tables and columns (treatments.dog_id).,VALID_SAME_TRIAL,sql_465,1,2-3,sql_465,1,6-15
210,Which owner has paid the largest amount of money in total for their dogs? Show the owner id and zip code.,"charges table, treatments table, charge_amount column, cost_of_treatment column",SUM,QUERY,Used 'charge_amount' from 'charges' instead of 'cost_of_treatment' from 'treatments'.,Identify the correct column for aggregation ('cost_of_treatment') after schema exploration.,VALID_SAME_TRIAL,sql_465,1,2-3,sql_465,1,12-15
211,Which department offers the most number of degrees? List department name and id.,"departments table, degree_programs table, department_name column, department_id column","SELECT, JOIN, GROUP BY, ORDER BY, COUNT",QUERY,Incorrect column names used in SELECT and JOIN clauses.,"Explore schema using SHOW COLUMNS to identify correct column names (department_name, department_id).",VALID_SAME_TRIAL,sql_469,1,2-3,sql_469,1,6-14
212,What is the feature type name of feature AirCon?,"ref_feature_types table, other_available_features table","SELECT, WHERE, JOIN",QUERY,Incorrectly assumed 'AirCon' was a feature_type_code in ref_feature_types.,Explore related tables (other_available_features) to find the correct column (feature_name) for the given value and join tables to link information.,VALID_SAME_TRIAL,sql_470,1,6-6,sql_470,1,14-14
213,Find the semester when both Master students and Bachelor students got enrolled in.,"degree_programs table, degree_summary_name column","WHERE, LIKE",REFINE,Incorrectly using LIKE '%Master%' instead of exact match for degree_summary_name.,Use exact string matching with '=' for specific degree program names instead of LIKE for precision.,VALID_NEXT_TRIAL,sql_471,1,21-21,sql_471,2,21-21
214,What are the African countries that have a  population less than any country in Asia?,"country table, Population column","SELECT, WHERE, MIN, ANY",QUERY,Misinterpreted 'less than any' as 'less than minimum' population.,Use the 'ANY' operator with a subquery to correctly compare against any value in a set.,VALID_NEXT_TRIAL,sql_477,1,6-6,sql_477,2,2-2
215,Which owner has paid for the most treatments on his or her dogs? List the owner id and last name.,"owners, dogs, treatments tables","SELECT, JOIN, GROUP BY, COUNT, ORDER BY, LIMIT",QUERY,Attempted to select from aliased tables without a FROM clause.,Construct the full SQL query including FROM and JOIN clauses before selecting columns.,VALID_SAME_TRIAL,sql_480,1,20-20,sql_480,1,24-24
216,Return the country codes for countries that do not speak English.,"countrylanguage table, CountryCode column, Language column, country table, Code column","SELECT, WHERE, EXCEPT, NOT IN",QUERY,"Incorrect filtering logic: `Language != 'English'` returns countries where *any* language is not English, not countries where *no* language is English.","To find countries that do not speak English at all, use `EXCEPT` or `NOT IN` with a subquery to exclude countries where English is spoken.",VALID_SAME_TRIAL,sql_482,1,6-6,sql_482,1,8-8
217,Return the country codes for countries that do not speak English.,"countrylanguage table, CountryCode column, Language column, country table, Code column","SELECT, WHERE, NOT IN, EXCEPT",QUERY,"Incorrect filtering logic: `Language != 'English'` returns countries where *any* language is not English, not countries where *no* language is English.","To find countries that do not speak English, use `NOT IN` with a subquery to exclude countries where English is spoken.",VALID_SAME_TRIAL,sql_482,2,6-6,sql_482,2,8-8
218,Return the country codes for countries that do not speak English.,"countrylanguage table, CountryCode column, Language column, country table, Code column","SELECT, WHERE, EXCEPT",QUERY,"Incorrect filtering logic: `Language != 'English'` returns countries where *any* language is not English, not countries where *no* language is English.","To find countries that do not speak English at all, use `EXCEPT` to subtract countries that speak English from all countries.",VALID_SAME_TRIAL,sql_482,3,6-6,sql_482,3,8-8
219,Return the country codes for countries that do not speak English.,"countrylanguage table, CountryCode column, Language column","SELECT, WHERE, EXCEPT",QUERY,"Incorrect use of `EXCEPT` with two subqueries from the same table, leading to an incomplete result.","When using `EXCEPT` to find countries not speaking a language, the first SELECT should be from the `country` table to get all countries.",CANDIDATE,sql_482,4,10-10,sql_482,4,10-10
220,What is the date and id of the transcript with the least number of results?,"transcripts table, transcript_contents table","SELECT, JOIN, GROUP BY, COUNT, ORDER BY, LIMIT",QUERY,Attempted to select from aliased tables without a FROM clause.,Always include a FROM clause with table aliases when selecting columns from them.,VALID_SAME_TRIAL,sql_484,1,15-15,sql_484,1,19-19
221,Find the average grade of all students who have some friends.,"friend table, highschooler table, ID column, student_id column, friend_id column","JOIN, SELECT, AVG",QUERY,"Incorrect column names (ID1, ID2) used in JOIN condition for the 'friend' table.",Always inspect table schema (SHOW COLUMNS FROM table_name) before constructing JOIN conditions to ensure correct column references.,VALID_SAME_TRIAL,sql_486,1,10-10,sql_486,1,14-14
222,Find the average grade of all students who have some friends.,"friend table, highschooler table, ID column, student_id column, friend_id column","JOIN, SELECT, AVG",QUERY,"Incomplete JOIN condition: only considering 'student_id' for friends, missing 'friend_id'.","When identifying friends, ensure the JOIN condition covers both `student_id` and `friend_id` columns in the `friend` table.",VALID_NEXT_TRIAL,sql_486,2,14-14,sql_486,1,18-18
223,"What are the first names of all players, and their total ranking points?","players table, rankings table","SELECT, JOIN, SUM, GROUP BY",QUERY,Query returned an empty result set due to empty 'players' table.,Verify table contents with COUNT(*) before complex joins to diagnose empty results.,VALID_SAME_TRIAL,sql_509,1,14-15,sql_509,1,18-19
224,What is the age of the oldest dog?,"dogs table, age column","SELECT, MAX, CAST",QUERY,"The `age` column is `varchar`, leading to incorrect MAX aggregation.",Cast `varchar` age column to `UNSIGNED` integer before applying MAX aggregate function.,CANDIDATE,sql_511,1,4-5,sql_511,1,6-7
225,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.",SQL query structure,"SELECT, FROM, JOIN, GROUP BY, ORDER BY, LIMIT",QUERY,"Incomplete SQL query, missing FROM and JOIN clauses.",Always include FROM and JOIN clauses when selecting from multiple tables.,VALID_SAME_TRIAL,sql_512,2,10-11,sql_512,2,22-23
226,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.",Column names,"SELECT, JOIN",REFINE,"Incorrect column names used in SELECT, JOIN, and GROUP BY clauses.",Verify column names using SHOW COLUMNS FROM before constructing the query.,VALID_SAME_TRIAL,sql_512,2,22-23,sql_512,2,34-35
227,"Which student has enrolled for the most times in any program? List the id, first name, middle name, last name, the number of enrollments and student id.",SELECT clause,SELECT,REFINE,Missing 'student_id' in the SELECT clause as requested by the task description.,Carefully review the task description to ensure all required columns are selected.,VALID_NEXT_TRIAL,sql_512,2,34-35,sql_512,4,2-3
228,What is the name of the high schooler who has the greatest number of likes?,"likes table, highschooler table, ID column, liked_id column","JOIN, COUNT, GROUP BY, ORDER BY, LIMIT",REFINE,Incorrect column reference in JOIN condition (L.ID2).,Inspect schema to identify correct foreign key for JOIN (highschooler.ID = likes.liked_id).,VALID_SAME_TRIAL,sql_520,6,2-3,sql_520,6,6-10
229,What is the name of the high schooler who has the greatest number of likes?,"likes table, liked_id column",COUNT,REFINE,Incorrect column used for counting likes (T2.student_id instead of T2.liked_id).,Count the 'liked_id' column to correctly tally received likes.,VALID_NEXT_TRIAL,sql_520,5,12-13,sql_520,6,10-11
230,"What are the country codes of the different countries, and what are the languages spoken by the greatest percentage of people for each?","countrylanguage table, CountryCode column, Language column, Percentage column","SELECT, MAX, GROUP BY, JOIN",QUERY,"Incomplete SQL query execution, leading to syntax errors.","Always provide the complete SQL query, including CTE definitions and final SELECT statements, in a single action block.",VALID_NEXT_TRIAL,sql_525,2,6-6,sql_525,3,2-2
231,How many matches were played in each year?,"matches table, year column, tourney_date column","SELECT, COUNT, GROUP BY",QUERY,"The 'year' column in the 'matches' table was empty, leading to empty results.",Verify table content (COUNT(*)) before assuming column data or proceeding with complex queries.,VALID_SAME_TRIAL,sql_534,1,4-7,sql_534,1,10-11
232,How many matches were played in each year?,tourney_date column,"STRFTIME, YEAR",QUERY,Used SQLite's STRFTIME function instead of MySQL's YEAR function for date extraction.,"Use database-specific functions (e.g., YEAR() for MySQL) for date extraction, not generic ones.",VALID_SAME_TRIAL,sql_534,1,8-9,sql_534,1,10-11
233,How many matches were played in each year?,matches table,COUNT,EXPLORE,Proceeded with query logic without confirming if the target table contained any data.,Always check if a table is empty (SELECT COUNT(*) FROM table) before building complex queries.,VALID_NEXT_TRIAL,sql_534,1,4-5,sql_534,5,8-9
234,How many matches were played in each year?,tourney_date column,"STRFTIME, YEAR",QUERY,"Attempted to use STRFTIME for year extraction, which is not supported in MySQL.",Use the YEAR() function for extracting the year from a date column in MySQL.,VALID_NEXT_TRIAL,sql_534,5,6-7,sql_534,1,10-11
235,Find the number of cities in each district whose population is greater than the average population of cities?,"city table, District column","SELECT, COUNT, GROUP BY, WHERE, AVG",REFINE,"Incorrectly assuming 'District' column was not recognized, leading to repeated errors.",Explicitly alias the table and reference columns with the alias to resolve ambiguous column references.,VALID_SAME_TRIAL,sql_542,5,3-3,sql_542,5,21-21
236,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,table aliases,"SELECT, FROM",QUERY,Attempted to SELECT from aliased tables without specifying FROM clause.,Always include the FROM clause with table names and aliases when referencing them in SELECT.,VALID_SAME_TRIAL,sql_551,1,11-11,sql_551,1,14-14
237,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,"student_course_id, student_enrolment_id","SELECT, JOIN, WHERE",REFINE,"Misunderstood the relationship between student_course_id and enrollment_id, leading to incorrect filtering.",Join `transcript_contents` and `student_enrolment_courses` on `student_course_id` to correctly link enrollment IDs.,VALID_SAME_TRIAL,sql_551,1,19-19,sql_551,1,25-25
238,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,SQL syntax,SELECT,QUERY,Attempted to execute an incomplete SELECT statement.,Ensure SELECT statements are syntactically complete with FROM and JOIN clauses before execution.,VALID_SAME_TRIAL,sql_551,2,10-10,sql_551,2,26-26
239,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,GROUP BY clause,GROUP BY,REFINE,Incorrectly grouped by both student_enrolment_id and student_course_id when only student_enrolment_id was needed for the final count.,Group by the final desired aggregation key (student_enrolment_id) after joining tables.,VALID_NEXT_TRIAL,sql_551,2,26-26,sql_551,3,16-16
240,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,DISTINCT keyword,"COUNT, DISTINCT",REFINE,Failed to use DISTINCT with COUNT for 'different transcripts' requirement.,Use COUNT(DISTINCT column_name) when counting unique occurrences as specified in the question.,VALID_NEXT_TRIAL,sql_551,3,16-16,sql_551,4,9-9
241,What is the maximum number of times that a course shows up in different transcripts and what is that course's enrollment id?,Column mapping,SELECT,REFINE,Incorrectly assumed `student_course_id` was the `enrollment_id` directly.,"Carefully map question's requested output (enrollment ID) to correct database columns, potentially requiring joins.",VALID_NEXT_TRIAL,sql_551,5,14-14,sql_551,1,25-25
242,What is the name of the course with the most students enrolled?,"courses table, student_enrolment_courses table, course_name column, course_id column","SELECT, JOIN, GROUP BY, ORDER BY, COUNT, LIMIT",REFINE,Incorrect column name 'crs_name' in SELECT clause.,Always verify column names using SHOW COLUMNS FROM <table_name> before querying.,VALID_SAME_TRIAL,sql_569,4,2-3,sql_569,4,6-7
243,What is the name of the course with the most students enrolled?,"student_enrolment_courses table, course_id column",JOIN,REFINE,Incorrect column name 'crs_id' in JOIN condition.,Verify join column names using SHOW COLUMNS FROM <table_name> for both tables involved.,VALID_SAME_TRIAL,sql_569,4,9-10,sql_569,4,13-14
244,Who owns the youngest dog? Give me his or her last name.,"dogs table, owners table, owner_id column, date_of_birth column, last_name column","SELECT, JOIN, ORDER BY, LIMIT",REFINE,Incorrect column name 'OwnerID' used in JOIN condition.,Always verify column names using SHOW COLUMNS FROM <table_name> to ensure correct casing and spelling for JOIN conditions.,VALID_SAME_TRIAL,sql_571,4,4-5,sql_571,4,8-16
245,Count the number of documents that use the PPT template type.,"ref_template_types table, Template_Type_Description column","SELECT, WHERE",REFINE,Incorrect filtering value 'PPT' for Template_Type_Description.,Verify filtering values by querying the relevant column to identify correct descriptions.,VALID_SAME_TRIAL,sql_578,1,17-18,sql_578,1,21-22
246,What are the codes of countries where Spanish is spoken by the largest percentage of people?,"countrylanguage table, Percentage column","SELECT, ORDER BY, LIMIT",QUERY,"Incorrectly assumed only one country would have the largest percentage, using LIMIT 1.","Use a subquery with MAX() to find all entries matching the maximum value, not LIMIT 1.",VALID_NEXT_TRIAL,sql_579,1,6-6,sql_579,4,6-6
247,What are the codes of countries where Spanish is spoken by the largest percentage of people?,countrylanguage table,JOIN,QUERY,"Unnecessary self-join in the query, leading to duplicate results.",Simplify queries by avoiding unnecessary joins when a subquery can achieve the same result.,VALID_SAME_TRIAL,sql_579,4,2-2,sql_579,4,6-6
248,What are the codes of countries with more than 50 players?,players table,"SELECT, COUNT",REFINE,"Initial query returned empty result, leading to confusion about data existence.",Verify table content with COUNT(*) before assuming query logic is incorrect.,VALID_SAME_TRIAL,sql_581,1,6-7,sql_581,1,12-13
249,What are the codes of countries with more than 50 players?,players table,"SELECT, COUNT",EXPLORE,Assuming data exists in a table without prior verification.,Always check table emptiness with COUNT(*) early in the process.,VALID_NEXT_TRIAL,sql_581,1,2-3,sql_581,2,6-7
250,Show all template type codes and the number of documents using each type.,"documents, templates, ref_template_types tables","SELECT, COUNT, JOIN, GROUP BY",QUERY,"Attempted to use table aliases (T1, T2) in SELECT before defining them in FROM clause.",Define table aliases in the FROM clause using 'AS' before referencing them in SELECT or JOIN conditions.,VALID_SAME_TRIAL,sql_588,2,19-19,sql_588,2,21-21
251,Show all template type codes and the number of documents using each type.,ref_template_types table,JOIN,QUERY,"Initially omitted joining the `ref_template_types` table, though not strictly necessary for the specific output.","Include all relevant tables in JOINs, even if some columns aren't directly selected, to ensure data integrity and completeness.",VALID_NEXT_TRIAL,sql_588,2,21-21,sql_588,4,3-3
252,How many total tours were there for each ranking date?,rankings table,"SELECT, SUM, GROUP BY",QUERY,Query returned empty result set due to empty table.,Verify table contents with COUNT(*) before complex queries to avoid empty results.,VALID_SAME_TRIAL,sql_596,1,6-6,sql_596,1,8-8
253,How many total tours were there for each ranking date?,tours column,"COUNT, DISTINCT",QUERY,Incorrect aggregation function (COUNT DISTINCT instead of SUM) for 'total tours'.,Use SUM() for 'total' quantities when the column represents a count or value.,VALID_NEXT_TRIAL,sql_596,2,6-6,sql_596,5,6-6
254,How many total tours were there for each ranking date?,rankings table,SELECT,VERIFY,Incorrectly attempting to return a string message for an empty result set.,"For empty tables, return an empty result set as the final answer, not a custom message.",VALID_NEXT_TRIAL,sql_596,4,10-10,sql_596,5,14-14
255,"On average, when were the transcripts printed?","transcript_date column, datetime type","AVG, UNIX_TIMESTAMP, FROM_UNIXTIME",REFINE,Directly averaging a datetime column yields an unreadable decimal.,"Convert datetime to Unix timestamp for averaging, then convert back to datetime.",VALID_SAME_TRIAL,sql_597,1,6-7,sql_597,1,12-13
256,Find the id and cell phone of the professionals who operate two or more types of treatments.,SQL query,SELECT,QUERY,"Incomplete SQL query, only 'SELECT' was provided.",Always provide a complete SQL query statement to avoid syntax errors.,VALID_SAME_TRIAL,sql_600,4,6-7,sql_600,4,18-19
257,Find the id and cell phone of the professionals who operate two or more types of treatments.,"professionals table, cell_number column",SELECT,REFINE,Incorrect column name 'cell_phone' used instead of 'cell_number'.,Verify column names using SHOW COLUMNS FROM <table_name> before writing queries.,VALID_SAME_TRIAL,sql_600,4,18-19,sql_600,4,22-23
258,Find the id and cell phone of the professionals who operate two or more types of treatments.,"treatments table, treatment_type_code column","COUNT, DISTINCT",REFINE,Incorrect column name 'treatment_type_id' used instead of 'treatment_type_code'.,Verify column names using SHOW COLUMNS FROM <table_name> before writing queries.,VALID_SAME_TRIAL,sql_600,4,26-27,sql_600,4,30-31
259,Find the average age of the dogs who went through treatments.,"dogs table, age column","CAST, AVG",REFINE,"Attempted to cast VARCHAR age column to SIGNED for AVG, which is less precise than DECIMAL.",Cast VARCHAR age column to DECIMAL for accurate average calculation.,VALID_NEXT_TRIAL,sql_601,1,14-14,sql_601,2,14-14
260,Count the number of countries for which Spanish is the predominantly spoken language.,"countrylanguage table, Percentage column","SELECT, COUNT, WHERE, MAX",QUERY,Incorrectly assumed 'predominantly spoken' meant >50% or official language.,"To find the 'predominantly spoken language', identify the language with the MAX(Percentage) for each country.",VALID_NEXT_TRIAL,sql_621,1,6-6,sql_621,2,4-4
261,Count the number of countries for which Spanish is the predominantly spoken language.,SQL query structure,"SELECT, FROM, JOIN, GROUP BY",QUERY,"Attempted to execute an incomplete SQL query, leading to a syntax error.","Ensure the entire SQL query is provided as a single, complete statement for execution.",VALID_SAME_TRIAL,sql_621,3,6-6,sql_621,3,10-10
262,Count the number of countries for which Spanish is the predominantly spoken language.,"countrylanguage table, Percentage column","SELECT, COUNT, WHERE, ORDER BY, LIMIT",QUERY,Incorrectly used ORDER BY and LIMIT to find a single country instead of counting all.,"Use a subquery with MAX() to identify the highest percentage per country, then filter and count.",VALID_SAME_TRIAL,sql_621,6,10-10,sql_621,6,14-14
263,What is the average age of all the dogs?,"dogs table, age column","SELECT, AVG, CAST",REFINE,"Attempted to average a VARCHAR column directly, leading to incorrect results.",Cast VARCHAR 'age' column to UNSIGNED integer using CAST(age AS UNSIGNED) before applying AVG() for correct numerical aggregation.,CANDIDATE,sql_627,1,6-6,sql_627,1,6-6
264,Which dogs are owned by someone who lives in Virginia? List the owner's first name and the dog's name.,"owners table, state column","SELECT, WHERE",REFINE,"Incorrect state abbreviation used in WHERE clause, leading to empty result.",Verify correct state name by querying distinct values from the 'state' column in the 'owners' table.,VALID_SAME_TRIAL,sql_628,1,10-10,sql_628,1,13-13
265,What are the arriving date and the departing date of the dogs who have gone through a treatment?,"dogs table, treatments table, date_arrived column, date_departed column, dog_id column","SELECT, JOIN",REFINE,Query returned duplicate rows for dogs with multiple treatments.,Use DISTINCT keyword in SELECT clause to eliminate duplicate rows when a dog has multiple treatments.,VALID_NEXT_TRIAL,sql_632,1,10-10,sql_632,3,13-13
266,What are the names of high schoolers who both have friends and are liked?,"highschooler, friend, likes tables","SELECT, JOIN",REFINE,Query returned duplicate names due to multiple joins.,Use DISTINCT keyword in SELECT clause to retrieve only unique values.,VALID_SAME_TRIAL,sql_637,1,18-18,sql_637,1,20-20
267,Which language is the most popular on the Asian continent?,"countrylanguage.Percentage, country.Population","SELECT, JOIN, WHERE, ORDER BY, LIMIT",QUERY,Incorrectly assuming highest percentage in a single country implies overall popularity.,"To find the most popular language across a continent, aggregate language percentages weighted by country population.",VALID_NEXT_TRIAL,sql_638,1,10-10,sql_638,7,12-12
268,Which language is the most popular on the Asian continent?,countrylanguage.Percentage,"SELECT, JOIN, WHERE, GROUP BY, ORDER BY, SUM",QUERY,Incorrectly summing percentages without considering country population.,"When aggregating language popularity across countries, weight language percentages by each country's population.",VALID_NEXT_TRIAL,sql_638,3,6-6,sql_638,7,12-12
